txn_id,posting_date,accrual_date,entity,cost_centre,account_code,amount,currency,vendor_id,doc_ref,approval_ref,memo
T001408,2023-04-09,2023-04-08,MI-US,ENG-US,6120,22110.63,USD,,INV-2023-001408,,employer contributions - period 2023-04
T004819,2023-04-09,2023-03-31,MI-CA,OPS-CA,6110,145684.1,CAD,,INV-2023-004819,,semi-monthly payroll run
T004858,2023-04-09,2023-03-29,MI-CA,OPS-CA,6830,2400.26,CAD,V1034,INV-2023-004858,,sundry expenses - 2023-03
T004886,2023-04-09,2023-04-06,MI-CA,OPS-CA,6430,2612.42,CAD,V1029,INV-2023-004886,,advisory - process review
T006055,2023-04-09,2023-03-29,MI-CA,SGA-CA,6210,1006.69,CAD,V1036,INV-2023-006055,AP-2023-8508,"airfare Hartford, economy"
T006118,2023-04-09,2023-04-06,MI-CA,SGA-CA,6230,248.75,CAD,V1002,INV-2023-006118,,team meals Utrecht
T007424,2023-04-09,2023-04-07,MI-NL,OPS-EU,6120,30226.77,EUR,,INV-2023-007424,,employer contributions - period 2023-04
T008671,2023-04-09,2023-04-09,MI-NL,ENG-EU,6230,1119.3,EUR,V1002,INV-2023-008671,AP-2023-4373,client entertainment Utrecht
T009817,2023-04-09,2023-04-04,MI-NL,SGA-EU,6120,26681.58,EUR,,INV-2023-009817,,employer contributions - period 2023-04
T009837,2023-04-09,2023-04-09,MI-NL,SGA-EU,6510,1514.64,EUR,V1007,INV-2023-009837,,seat licences - 2023-04
T000203,2023-04-10,2023-04-07,MI-US,OPS-NA,6610,9791.06,USD,V1030,INV-2023-000203,,customs and duty
T000212,2023-04-10,2023-04-08,MI-US,OPS-NA,6630,5713.78,USD,V1021,INV-2023-000212,,expedited freight
T001363,2023-04-10,2023-03-26,MI-US,ENG-US,6320,5162.39,USD,V1033,INV-2023-001363,,utilities - 2023-03
T002478,2023-04-10,2023-03-30,MI-US,SGA-US,6120,11873.4,USD,,INV-2023-002478,,employer contributions - period 2023-03
T002532,2023-04-10,2023-04-09,MI-US,SGA-US,6310,34716.52,USD,V1003,INV-2023-002532,,monthly rent
T002542,2023-04-10,2023-04-10,MI-US,SGA-US,6430,11861.82,USD,V1026,INV-2023-002542,,systems advisory
T002548,2023-04-10,2023-04-08,MI-US,SGA-US,6510,1475.47,USD,V1007,INV-2023-002548,,seat licences - 2023-04
T002551,2023-04-10,2023-04-10,MI-US,SGA-US,6520,1679.04,USD,V1203,INV-2023-002551,,laptops and peripherals
T003747,2023-04-10,2023-04-08,MI-US,MKT-US,6220,1014.85,USD,V1025,INV-2023-003747,AP-2023-4219,"hotel - 4 nights, Boston"
T004803,2023-04-10,2023-03-30,MI-CA,OPS-CA,6210,641.29,CAD,V1002,INV-2023-004803,,"airfare San Francisco, economy"
T004861,2023-04-10,2023-04-10,MI-CA,OPS-CA,6210,552.55,CAD,V1002,INV-2023-004861,,"airfare Utrecht, economy"
T004867,2023-04-10,2023-04-09,MI-CA,OPS-CA,6230,934.25,CAD,V1002,INV-2023-004867,,client entertainment Calgary
T004869,2023-04-10,2023-04-10,MI-CA,OPS-CA,6240,452.83,CAD,V1008,INV-2023-004869,,ground transport Amsterdam
T004901,2023-04-10,2023-04-07,MI-CA,OPS-CA,6620,11632.42,CAD,V1023,INV-2023-004901,,outbound freight - 2023-04
T006117,2023-04-10,2023-04-08,MI-CA,SGA-CA,6220,473.35,CAD,V1025,INV-2023-006117,,"hotel - 3 nights, Calgary"
T006130,2023-04-10,2023-04-09,MI-CA,SGA-CA,6240,268.41,CAD,V1036,INV-2023-006130,,ground transport Milwaukee
T006139,2023-04-10,2023-04-09,MI-CA,SGA-CA,6130,1539.16,CAD,V1010,INV-2023-006139,,temporary operations cover
T006150,2023-04-10,2023-04-07,MI-CA,SGA-CA,6430,7541.66,CAD,V1026,INV-2023-006150,,consulting - 2023-04
T007363,2023-04-10,2023-03-31,MI-NL,OPS-EU,6240,252.22,EUR,V1036,INV-2023-007363,,ground transport Hartford
T007405,2023-04-10,2023-04-07,MI-NL,OPS-EU,6220,230.71,EUR,V1025,INV-2023-007405,,"hotel - 2 nights, Rotterdam"
T007406,2023-04-10,2023-04-07,MI-NL,OPS-EU,6220,516.39,EUR,V1002,INV-2023-007406,,"hotel - 5 nights, Eindhoven"
T007428,2023-04-10,2023-04-08,MI-NL,OPS-EU,6320,7618.74,EUR,V1033,INV-2023-007428,,utilities - 2023-04
T008642,2023-04-10,2023-03-28,MI-NL,ENG-EU,6130,4001.28,EUR,V1006,INV-2023-008642,,contract engineer - 2023-03
T008663,2023-04-10,2023-04-10,MI-NL,ENG-EU,6210,807.85,EUR,V1002,INV-2023-008663,,"airfare Calgary, economy"
T008669,2023-04-10,2023-04-10,MI-NL,ENG-EU,6220,1061.65,EUR,V1025,INV-2023-008669,AP-2023-5731,"hotel - 5 nights, London"
T009842,2023-04-10,2023-04-09,MI-NL,SGA-EU,6530,8567.63,EUR,V1032,INV-2023-009842,,cloud hosting - 2023-04
T000178,2023-04-11,2023-04-10,MI-US,OPS-NA,6240,164.63,USD,V1008,INV-2023-000178,,ground transport London
T001405,2023-04-11,2023-04-09,MI-US,ENG-US,6110,108327.6,USD,,INV-2023-001405,,semi-monthly payroll run
T001407,2023-04-11,2023-04-10,MI-US,ENG-US,6120,20001.97,USD,,INV-2023-001407,,employer contributions - period 2023-04
T001416,2023-04-11,2023-04-08,MI-US,ENG-US,6330,1067.44,USD,V1020,INV-2023-001416,,HVAC service
T001423,2023-04-11,2023-04-09,MI-US,ENG-US,6520,1920.35,USD,V1203,INV-2023-001423,,laptops and peripherals
T001425,2023-04-11,2023-04-09,MI-US,ENG-US,6520,5707.6,USD,V1028,INV-2023-001425,,laptops and peripherals
T002509,2023-04-11,2023-04-10,MI-US,SGA-US,6220,372.48,USD,V1002,INV-2023-002509,,"hotel - 3 nights, Cleveland"
T002510,2023-04-11,2023-04-08,MI-US,SGA-US,6220,220.6,USD,V1002,INV-2023-002510,,"hotel - 2 nights, Utrecht"
T002546,2023-04-11,2023-04-11,MI-US,SGA-US,6510,8228.87,USD,V1007,INV-2023-002546,,subscription renewal
T003764,2023-04-11,2023-04-10,MI-US,MKT-US,6240,77.34,USD,V1036,INV-2023-003764,,ground transport London
T006099,2023-04-11,2023-03-29,MI-CA,SGA-CA,6510,3263.37,CAD,V1022,INV-2023-006099,,subscription renewal
T006142,2023-04-11,2023-04-09,MI-CA,SGA-CA,6320,5579.72,CAD,V1033,INV-2023-006142,,utilities - 2023-04
T007434,2023-04-11,2023-04-09,MI-NL,OPS-EU,6330,6018.15,EUR,V1020,INV-2023-007434,,HVAC service
T008664,2023-04-11,2023-04-09,MI-NL,ENG-EU,6210,419.19,EUR,V1002,INV-2023-008664,,"airfare Rotterdam, economy"
T008695,2023-04-11,2023-04-11,MI-NL,ENG-EU,6320,1566.99,EUR,V1033,INV-2023-008695,,utilities - 2023-04
T008709,2023-04-11,2023-04-08,MI-NL,ENG-EU,6530,3490.8,EUR,V1007,INV-2023-008709,,cloud hosting - 2023-04
T009784,2023-04-11,2023-03-28,MI-NL,SGA-EU,6430,3824.19,EUR,V1203,INV-2023-009784,,systems advisory
T009801,2023-04-11,2023-04-09,MI-NL,SGA-EU,6230,173.89,EUR,V1002,INV-2023-009801,,team meals Eindhoven
T009832,2023-04-11,2023-04-10,MI-NL,SGA-EU,6420,5618.19,EUR,V1011,INV-2023-009832,,IP counsel
T000119,2023-04-12,2023-03-30,MI-US,OPS-NA,6210,4567.32,USD,V1036,INV-2023-000119,AP-2023-2863,"airfare Amsterdam return, business"
T000165,2023-04-12,2023-04-12,MI-US,OPS-NA,6210,974.26,USD,V1002,INV-2023-000165,,"airfare Amsterdam, economy"
T000171,2023-04-12,2023-04-10,MI-US,OPS-NA,6230,765.89,USD,V1037,INV-2023-000171,,client entertainment Hartford
T000198,2023-04-12,2023-04-12,MI-US,OPS-NA,6520,8769.46,USD,V1028,INV-2023-000198,,test equipment
T000202,2023-04-12,2023-04-10,MI-US,OPS-NA,6610,11365.33,USD,V1018,INV-2023-000202,,customs and duty
T001340,2023-04-12,2023-03-31,MI-US,ENG-US,6220,823.28,USD,V1025,INV-2023-001340,,"hotel - 5 nights, London"
T001424,2023-04-12,2023-04-10,MI-US,ENG-US,6520,4673.26,USD,V1251,INV-2023-001424,,laptops and peripherals
T003740,2023-04-12,2023-04-12,MI-US,MKT-US,6210,736.28,USD,V1002,INV-2023-003740,,"airfare Leuven, economy"
T003753,2023-04-12,2023-04-11,MI-US,MKT-US,6230,1205.42,USD,V1037,INV-2023-003753,AP-2023-7420,client entertainment New York
T003762,2023-04-12,2023-04-11,MI-US,MKT-US,6230,83.41,USD,V1037,INV-2023-003762,,team meals San Francisco
T003772,2023-04-12,2023-04-10,MI-US,MKT-US,6130,2448.97,USD,V1012,INV-2023-003772,,temporary operations cover
T003780,2023-04-12,2023-04-12,MI-US,MKT-US,6710,20246.8,USD,V1024,INV-2023-003780,,digital advertising - 2023-04
T004889,2023-04-12,2023-04-09,MI-CA,OPS-CA,6510,2582.28,CAD,V1027,INV-2023-004889,,seat licences - 2023-04
T004902,2023-04-12,2023-04-12,MI-CA,OPS-CA,6620,6372.43,CAD,V1088,INV-2023-004902,,outbound freight - 2023-04
T006154,2023-04-12,2023-04-11,MI-CA,SGA-CA,6510,6293.82,CAD,V1022,INV-2023-006154,,subscription renewal
T006160,2023-04-12,2023-04-10,MI-CA,SGA-CA,6830,4411.28,CAD,V1034,INV-2023-006160,,office supplies
T007425,2023-04-12,2023-04-11,MI-NL,OPS-EU,6130,27889.21,EUR,V1006,INV-2023-007425,,temporary operations cover
T007437,2023-04-12,2023-04-10,MI-NL,OPS-EU,6510,6554.26,EUR,V1027,INV-2023-007437,,subscription renewal
T008640,2023-04-12,2023-03-28,MI-NL,ENG-EU,6130,9970.57,EUR,V1006,INV-2023-008640,,contract engineer - 2023-03
T008676,2023-04-12,2023-04-12,MI-NL,ENG-EU,6230,281.16,EUR,V1002,INV-2023-008676,,team meals Toronto
T008697,2023-04-12,2023-04-12,MI-NL,ENG-EU,6430,26743.88,EUR,V1029,INV-2023-008697,,advisory - process review
T008699,2023-04-12,2023-04-11,MI-NL,ENG-EU,6430,6138.97,EUR,V1029,INV-2023-008699,,consulting - 2023-04
T009826,2023-04-12,2023-04-09,MI-NL,SGA-EU,6330,1112.15,EUR,V1020,INV-2023-009826,,repair - packaging line
T001391,2023-04-13,2023-04-13,MI-US,ENG-US,6230,269.58,USD,V1037,INV-2023-001391,,team meals London
T001394,2023-04-13,2023-04-10,MI-US,ENG-US,6230,169.5,USD,V1037,INV-2023-001394,,team meals Amsterdam
T001418,2023-04-13,2023-04-11,MI-US,ENG-US,6430,17207.65,USD,V1029,INV-2023-001418,,systems advisory
T002502,2023-04-13,2023-04-11,MI-US,SGA-US,6210,779.6,USD,V1036,INV-2023-002502,,"airfare Rotterdam, economy"
T002523,2023-04-13,2023-04-13,MI-US,SGA-US,6240,156.31,USD,V1008,INV-2023-002523,,ground transport Utrecht
T003767,2023-04-13,2023-04-11,MI-US,MKT-US,6240,204.51,USD,V1008,INV-2023-003767,,ground transport Zurich
T003771,2023-04-13,2023-04-12,MI-US,MKT-US,6120,7888.32,USD,,INV-2023-003771,,employer contributions - period 2023-04
T004859,2023-04-13,2023-04-11,MI-CA,OPS-CA,6210,656.08,CAD,V1002,INV-2023-004859,,"airfare London, economy"
T006121,2023-04-13,2023-04-11,MI-CA,SGA-CA,6230,369.26,CAD,V1037,INV-2023-006121,,team meals Utrecht
T006134,2023-04-13,2023-04-13,MI-CA,SGA-CA,6110,82806.82,CAD,,INV-2023-006134,,semi-monthly payroll run
T006135,2023-04-13,2023-04-13,MI-CA,SGA-CA,6110,67713.02,CAD,,INV-2023-006135,,semi-monthly payroll run
T007443,2023-04-13,2023-04-11,MI-NL,OPS-EU,6610,15271.75,EUR,V1021,INV-2023-007443,,inbound freight - 2023-04
T008628,2023-04-13,2023-03-29,MI-NL,ENG-EU,6230,200.12,EUR,V1002,INV-2023-008628,,team meals Eindhoven
T008694,2023-04-13,2023-04-10,MI-NL,ENG-EU,6320,3485.55,EUR,V1033,INV-2023-008694,,utilities - 2023-04
T008703,2023-04-13,2023-04-13,MI-NL,ENG-EU,6520,3508.94,EUR,V1004,INV-2023-008703,,test equipment
T009806,2023-04-13,2023-04-12,MI-NL,SGA-EU,6230,692.24,EUR,V1002,INV-2023-009806,,client entertainment Rotterdam
T009815,2023-04-13,2023-04-13,MI-NL,SGA-EU,6110,51860.05,EUR,,INV-2023-009815,,semi-monthly payroll run
T009821,2023-04-13,2023-04-13,MI-NL,SGA-EU,6130,2983.84,EUR,V1006,INV-2023-009821,,temporary operations cover
T000164,2023-04-14,2023-04-13,MI-US,OPS-NA,6210,1107.16,USD,V1002,INV-2023-000164,AP-2023-6939,"airfare Boston, economy"
T001388,2023-04-14,2023-04-11,MI-US,ENG-US,6230,1696.94,USD,V1002,INV-2023-001388,AP-2023-2116,client entertainment Zurich
T001420,2023-04-14,2023-04-14,MI-US,ENG-US,6510,5703.72,USD,V1027,INV-2023-001420,,subscription renewal
T002518,2023-04-14,2023-04-11,MI-US,SGA-US,6240,207.66,USD,V1008,INV-2023-002518,,ground transport Hartford
T002529,2023-04-14,2023-04-14,MI-US,SGA-US,6130,1455.08,USD,V1006,INV-2023-002529,,contract engineer - 2023-04
T002535,2023-04-14,2023-04-13,MI-US,SGA-US,6330,1614.64,USD,V1020,INV-2023-002535,,planned maintenance
T003789,2023-04-14,2023-04-11,MI-US,MKT-US,6720,5248.91,USD,V1013,INV-2023-003789,,exhibition fees
T004874,2023-04-14,2023-04-11,MI-CA,OPS-CA,6110,96670.89,CAD,,INV-2023-004874,,payroll run - period 2023-04
T006131,2023-04-14,2023-04-11,MI-CA,SGA-CA,6240,78.2,CAD,V1008,INV-2023-006131,,ground transport Boston
T007416,2023-04-14,2023-04-11,MI-NL,OPS-EU,6240,45.12,EUR,V1036,INV-2023-007416,,ground transport Cleveland
T007431,2023-04-14,2023-04-13,MI-NL,OPS-EU,6330,5955.33,EUR,V1020,INV-2023-007431,,repair - packaging line
T007445,2023-04-14,2023-04-07,MI-NL,OPS-EU,6610,9541.08,EUR,V1018,INV-2023-007445,,customs and duty
T008683,2023-04-14,2023-04-13,MI-NL,ENG-EU,6240,60.21,EUR,V1036,INV-2023-008683,,ground transport Milwaukee
T008685,2023-04-14,2023-04-13,MI-NL,ENG-EU,6110,160015.75,EUR,,INV-2023-008685,,semi-monthly payroll run
T008696,2023-04-14,2023-04-12,MI-NL,ENG-EU,6330,3669.3,EUR,V1035,INV-2023-008696,,repair - packaging line
T009810,2023-04-14,2023-04-12,MI-NL,SGA-EU,6240,147.44,EUR,V1008,INV-2023-009810,,ground transport New York
T009831,2023-04-14,2023-04-11,MI-NL,SGA-EU,6420,1764.89,EUR,V1011,INV-2023-009831,,IP counsel
T000124,2023-04-15,2023-03-31,MI-US,OPS-NA,6240,315.3,USD,V1008,INV-2023-000124,,ground transport Toronto
T001366,2023-04-15,2023-03-31,MI-US,ENG-US,6430,10045.85,USD,V1029,INV-2023-001366,,consulting - 2023-03
T001382,2023-04-15,2023-04-13,MI-US,ENG-US,6220,511.07,USD,V1002,INV-2023-001382,,"hotel - 3 nights, Winnipeg"
T002547,2023-04-15,2023-04-14,MI-US,SGA-US,6510,1496.97,USD,V1007,INV-2023-002547,,seat licences - 2023-04
T002553,2023-04-15,2023-04-13,MI-US,SGA-US,6530,1586.32,USD,V1007,INV-2023-002553,,compute and storage
T003742,2023-04-15,2023-04-15,MI-US,MKT-US,6210,661.0,USD,V1002,INV-2023-003742,,"airfare Calgary, economy"
T003745,2023-04-15,2023-04-14,MI-US,MKT-US,6220,485.19,USD,V1002,INV-2023-003745,,"hotel - 4 nights, Utrecht"
T003765,2023-04-15,2023-04-15,MI-US,MKT-US,6240,134.73,USD,V1036,INV-2023-003765,,ground transport Leuven
T003784,2023-04-15,2023-04-14,MI-US,MKT-US,6720,7386.39,USD,V1013,INV-2023-003784,,exhibition fees
T003787,2023-04-15,2023-04-14,MI-US,MKT-US,6720,4727.89,USD,V1014,INV-2023-003787,,trade show stand
T004863,2023-04-15,2023-04-07,MI-CA,OPS-CA,6220,726.39,CAD,V1025,INV-2023-004863,,"hotel - 5 nights, Rotterdam"
T004907,2023-04-15,2023-04-13,MI-CA,OPS-CA,6830,2872.17,CAD,V1037,INV-2023-004907,,office supplies
T006128,2023-04-15,2023-04-12,MI-CA,SGA-CA,6240,195.81,CAD,V1008,INV-2023-006128,,ground transport San Francisco
T007430,2023-04-15,2023-04-13,MI-NL,OPS-EU,6320,4372.28,EUR,V1009,INV-2023-007430,,utilities - 2023-04
T007433,2023-04-15,2023-04-15,MI-NL,OPS-EU,6330,2209.23,EUR,V1035,INV-2023-007433,,planned maintenance
T000168,2023-04-16,2023-04-13,MI-US,OPS-NA,6220,179.94,USD,V1002,INV-2023-000168,,"hotel - 1 nights, Amsterdam"
T000193,2023-04-16,2023-04-16,MI-US,OPS-NA,6330,7234.54,USD,V1035,INV-2023-000193,,HVAC service
T000210,2023-04-16,2023-04-13,MI-US,OPS-NA,6630,3996.45,USD,V1177,INV-2023-000210,,air freight - urgent
T000214,2023-04-16,2023-04-15,MI-US,OPS-NA,6830,1281.29,USD,V1037,INV-2023-000214,,sundry expenses - 2023-04
T001399,2023-04-16,2023-04-13,MI-US,ENG-US,6240,204.95,USD,V1008,INV-2023-001399,,ground transport Leuven
T002515,2023-04-16,2023-04-15,MI-US,SGA-US,6230,636.1,USD,V1037,INV-2023-002515,,client entertainment Cleveland
T002541,2023-04-16,2023-04-14,MI-US,SGA-US,6420,5099.27,USD,V1031,INV-2023-002541,,IP counsel
T003761,2023-04-16,2023-04-16,MI-US,MKT-US,6230,863.04,USD,V1002,INV-2023-003761,,client entertainment Hartford
T006151,2023-04-16,2023-04-15,MI-CA,SGA-CA,6430,6395.42,CAD,V1029,INV-2023-006151,,consulting - 2023-04
T008675,2023-04-16,2023-04-14,MI-NL,ENG-EU,6230,192.03,EUR,V1037,INV-2023-008675,,team meals Rotterdam
T008707,2023-04-16,2023-04-16,MI-NL,ENG-EU,6530,14121.42,EUR,V1007,INV-2023-008707,,compute and storage
T009812,2023-04-16,2023-04-16,MI-NL,SGA-EU,6240,165.96,EUR,V1008,INV-2023-009812,,ground transport Utrecht
T009828,2023-04-16,2023-04-15,MI-NL,SGA-EU,6410,4220.92,EUR,V1005,INV-2023-009828,,audit fees - interim
T000205,2023-04-17,2023-04-14,MI-US,OPS-NA,6610,19839.48,USD,V1042,INV-2023-000205,,customs and duty
T000206,2023-04-17,2023-04-16,MI-US,OPS-NA,6620,44237.93,USD,V1021,INV-2023-000206,,outbound freight - 2023-04
T001392,2023-04-17,2023-04-17,MI-US,ENG-US,6230,553.04,USD,V1037,INV-2023-001392,,client entertainment New York
T002501,2023-04-17,2023-04-14,MI-US,SGA-US,6210,289.24,USD,V1036,INV-2023-002501,,"airfare Cleveland, economy"
T002519,2023-04-17,2023-04-17,MI-US,SGA-US,6240,83.49,USD,V1036,INV-2023-002519,,ground transport Winnipeg
T002536,2023-04-17,2023-04-16,MI-US,SGA-US,6410,3423.1,USD,V1005,INV-2023-002536,,audit fees - interim
T002550,2023-04-17,2023-04-15,MI-US,SGA-US,6520,3406.94,USD,V1028,INV-2023-002550,,test equipment
T003744,2023-04-17,2023-04-17,MI-US,MKT-US,6220,334.59,USD,V1025,INV-2023-003744,,"hotel - 2 nights, Chicago"
T003779,2023-04-17,2023-04-14,MI-US,MKT-US,6520,2555.11,USD,V1251,INV-2023-003779,,laptops and peripherals
T004866,2023-04-17,2023-04-17,MI-CA,OPS-CA,6230,199.49,CAD,V1002,INV-2023-004866,,team meals Amsterdam
T004870,2023-04-17,2023-04-16,MI-CA,OPS-CA,6240,318.52,CAD,V1008,INV-2023-004870,,ground transport Boston
T004872,2023-04-17,2023-04-15,MI-CA,OPS-CA,6240,281.3,CAD,V1008,INV-2023-004872,,ground transport New York
T004877,2023-04-17,2023-04-14,MI-CA,OPS-CA,6120,24965.98,CAD,,INV-2023-004877,,employer contributions - period 2023-04
T006120,2023-04-17,2023-04-15,MI-CA,SGA-CA,6230,2272.37,CAD,V1037,INV-2023-006120,AP-2023-1526,client entertainment Rotterdam
T006136,2023-04-17,2023-04-16,MI-CA,SGA-CA,6120,27008.62,CAD,,INV-2023-006136,,employer contributions - period 2023-04
T007415,2023-04-17,2023-04-14,MI-NL,OPS-EU,6230,76.53,EUR,V1037,INV-2023-007415,,team meals Cleveland
T007421,2023-04-17,2023-04-15,MI-NL,OPS-EU,6110,46946.98,EUR,,INV-2023-007421,,semi-monthly payroll run
T007422,2023-04-17,2023-04-14,MI-NL,OPS-EU,6110,171758.81,EUR,,INV-2023-007422,,payroll run - period 2023-04
T007455,2023-04-17,2023-04-17,MI-NL,OPS-EU,6630,4530.61,EUR,V1021,INV-2023-007455,,expedited freight
T007456,2023-04-17,2023-04-17,MI-NL,OPS-EU,6630,3961.04,EUR,V1021,INV-2023-007456,,expedited freight
T008684,2023-04-17,2023-04-17,MI-NL,ENG-EU,6110,36500.43,EUR,,INV-2023-008684,,payroll run - period 2023-04
T009805,2023-04-17,2023-04-16,MI-NL,SGA-EU,6230,284.68,EUR,V1002,INV-2023-009805,,team meals Toronto
T009824,2023-04-17,2023-04-14,MI-NL,SGA-EU,6320,1162.82,EUR,V1033,INV-2023-009824,,utilities - 2023-04
T000215,2023-04-18,2023-04-15,MI-US,OPS-NA,6830,1739.15,USD,V1037,INV-2023-000215,,sundry expenses - 2023-04
T001386,2023-04-18,2023-04-15,MI-US,ENG-US,6220,675.71,USD,V1002,INV-2023-001386,,"hotel - 4 nights, Hartford"
T001404,2023-04-18,2023-04-17,MI-US,ENG-US,6240,77.86,USD,V1036,INV-2023-001404,,ground transport Milwaukee
T002552,2023-04-18,2023-04-18,MI-US,SGA-US,6530,6780.52,USD,V1007,INV-2023-002552,,compute and storage
T004904,2023-04-18,2023-04-15,MI-CA,OPS-CA,6630,2832.56,CAD,V1042,INV-2023-004904,,expedited freight
T006122,2023-04-18,2023-04-17,MI-CA,SGA-CA,6230,474.93,CAD,V1037,INV-2023-006122,,team meals New York
T008666,2023-04-18,2023-04-17,MI-NL,ENG-EU,6220,366.74,EUR,V1002,INV-2023-008666,,"hotel - 2 nights, Zurich"
T008698,2023-04-18,2023-04-15,MI-NL,ENG-EU,6430,1790.14,EUR,V1203,INV-2023-008698,,systems advisory
T008708,2023-04-18,2023-04-16,MI-NL,ENG-EU,6530,18212.12,EUR,V1007,INV-2023-008708,,compute and storage
T009797,2023-04-18,2023-04-16,MI-NL,SGA-EU,6210,382.67,EUR,V1002,INV-2023-009797,,"airfare Winnipeg, economy"
T009809,2023-04-18,2023-04-18,MI-NL,SGA-EU,6240,165.74,EUR,V1008,INV-2023-009809,,ground transport Chicago
T000189,2023-04-19,2023-04-17,MI-US,OPS-NA,6320,10603.02,USD,V1009,INV-2023-000189,,utilities - 2023-04
T000192,2023-04-19,2023-04-19,MI-US,OPS-NA,6330,4564.67,USD,V1020,INV-2023-000192,,repair - packaging line
T000208,2023-04-19,2023-04-19,MI-US,OPS-NA,6620,31502.1,USD,V1030,INV-2023-000208,,outbound freight - 2023-04
T002528,2023-04-19,2023-04-16,MI-US,SGA-US,6130,2664.32,USD,V1010,INV-2023-002528,,contract engineer - 2023-04
T004860,2023-04-19,2023-04-16,MI-CA,OPS-CA,6210,1489.72,CAD,V1002,INV-2023-004860,,"airfare Leuven, economy"
T006133,2023-04-19,2023-04-17,MI-CA,SGA-CA,6240,177.22,CAD,V1008,INV-2023-006133,,ground transport London
T006147,2023-04-19,2023-04-18,MI-CA,SGA-CA,6410,3652.3,CAD,V1005,INV-2023-006147,,audit fees - interim
T009798,2023-04-19,2023-04-16,MI-NL,SGA-EU,6210,607.66,EUR,V1036,INV-2023-009798,,"airfare San Francisco, economy"
T009800,2023-04-19,2023-04-17,MI-NL,SGA-EU,6230,898.67,EUR,V1002,INV-2023-009800,,client entertainment New York
T009803,2023-04-19,2023-04-18,MI-NL,SGA-EU,6230,1203.39,EUR,V1002,INV-2023-009803,AP-2023-4995,client entertainment Winnipeg
T009820,2023-04-19,2023-04-19,MI-NL,SGA-EU,6130,3860.41,EUR,V1010,INV-2023-009820,,contract engineer - 2023-04
T009829,2023-04-19,2023-04-16,MI-NL,SGA-EU,6420,4143.01,EUR,V1031,INV-2023-009829,,IP counsel
T000186,2023-04-20,2023-04-19,MI-US,OPS-NA,6130,6880.37,USD,V1006,INV-2023-000186,,contract engineer - 2023-04
T000209,2023-04-20,2023-04-17,MI-US,OPS-NA,6620,27488.08,USD,V1130,INV-2023-000209,,outbound freight - 2023-04
T002511,2023-04-20,2023-04-10,MI-US,SGA-US,6230,195.61,USD,V1002,INV-2023-002511,,team meals Toronto
T004865,2023-04-20,2023-04-19,MI-CA,OPS-CA,6230,1173.32,CAD,V1037,INV-2023-004865,AP-2023-6569,client entertainment Calgary
T004873,2023-04-20,2023-04-17,MI-CA,OPS-CA,6240,388.52,CAD,V1036,INV-2023-004873,,ground transport Rotterdam
T004895,2023-04-20,2023-04-19,MI-CA,OPS-CA,6610,31217.94,CAD,V1030,INV-2023-004895,,customs and duty
T004903,2023-04-20,2023-04-20,MI-CA,OPS-CA,6620,41445.94,CAD,V1030,INV-2023-004903,,outbound freight - 2023-04
T006119,2023-04-20,2023-04-18,MI-CA,SGA-CA,6230,411.58,CAD,V1037,INV-2023-006119,,team meals Boston
T006123,2023-04-20,2023-04-18,MI-CA,SGA-CA,6230,325.72,CAD,V1037,INV-2023-006123,,team meals New York
T007417,2023-04-20,2023-04-20,MI-NL,OPS-EU,6240,76.04,EUR,V1008,INV-2023-007417,,ground transport San Francisco
T007419,2023-04-20,2023-04-20,MI-NL,OPS-EU,6240,75.42,EUR,V1036,INV-2023-007419,,ground transport London
T007446,2023-04-20,2023-04-20,MI-NL,OPS-EU,6610,20536.88,EUR,V1030,INV-2023-007446,,customs and duty
T008672,2023-04-20,2023-04-17,MI-NL,ENG-EU,6230,135.18,EUR,V1002,INV-2023-008672,,team meals New York
T008688,2023-04-20,2023-04-17,MI-NL,ENG-EU,6130,3346.49,EUR,V1006,INV-2023-008688,,contract engineer - 2023-04
T009802,2023-04-20,2023-04-17,MI-NL,SGA-EU,6230,1788.09,EUR,V1037,INV-2023-009802,AP-2023-6074,client entertainment Calgary
T009807,2023-04-20,2023-04-18,MI-NL,SGA-EU,6240,167.6,EUR,V1008,INV-2023-009807,,ground transport Winnipeg
T009825,2023-04-20,2023-04-07,MI-NL,SGA-EU,6330,1457.08,EUR,V1035,INV-2023-009825,,planned maintenance
T009833,2023-04-20,2023-04-17,MI-NL,SGA-EU,6430,7158.5,EUR,V1203,INV-2023-009833,,systems advisory
T000204,2023-04-21,2023-04-20,MI-US,OPS-NA,6610,13958.94,USD,V1130,INV-2023-000204,,inbound freight - 2023-04
T001409,2023-04-21,2023-04-20,MI-US,ENG-US,6130,5204.63,USD,V1006,INV-2023-001409,,temporary operations cover
T001414,2023-04-21,2023-04-18,MI-US,ENG-US,6320,3939.1,USD,V1009,INV-2023-001414,,utilities - 2023-04
